enrollment_id,username,course_id,course_num,nondropout_num,dropout,nondrop_precent
98702,41909,7,3,0.0,1,0.0
98703,41910,36,1,1.0,0,1.0
98704,41911,36,2,1.0,0,0.5
98705,41912,36,2,0.0,1,0.0
98706,41911,7,2,1.0,1,0.5
98708,41913,36,2,0.0,1,0.0
98709,41914,36,1,0.0,1,0.0
98710,41915,36,1,0.0,1,0.0
98711,41916,36,1,0.0,1,0.0
98712,41917,36,1,0.0,1,0.0
98713,41918,29,1,0.0,1,0.0
98714,41919,36,2,0.0,1,0.0
98715,41920,36,1,0.0,1,0.0
98717,41921,36,1,0.0,1,0.0
98719,41922,36,1,0.0,1,0.0
98720,41923,36,1,1.0,0,1.0
98722,3390,36,4,2.0,1,0.5
98723,41924,36,1,1.0,0,1.0
98726,41925,36,1,1.0,0,1.0
98727,41926,7,2,0.0,1,0.0
98728,19797,7,2,0.0,1,0.0
98730,41927,29,1,0.0,1,0.0
98733,41928,36,2,0.0,1,0.0
98734,41929,36,1,0.0,1,0.0
98736,41930,36,1,0.0,1,0.0
98737,41931,36,2,1.0,1,0.5
98738,41932,36,1,0.0,1,0.0
98740,41933,36,1,0.0,1,0.0
98741,41934,29,1,0.0,1,0.0
98742,41935,36,1,1.0,0,1.0
98743,41936,29,1,0.0,1,0.0
98744,41937,36,1,0.0,1,0.0
98745,41938,36,1,0.0,1,0.0
98747,41939,11,1,1.0,0,1.0
98748,41940,36,1,1.0,0,1.0
98749,2241,36,2,2.0,0,1.0
98751,41941,36,1,0.0,1,0.0
98752,41942,36,1,0.0,1,0.0
98753,41943,36,1,1.0,0,1.0
98754,41944,36,1,0.0,1,0.0
98755,6399,36,4,1.0,1,0.25
98756,41945,36,2,0.0,1,0.0
98759,41946,36,1,1.0,0,1.0
98761,41947,36,1,0.0,1,0.0
98763,41948,36,1,0.0,1,0.0
98768,41949,36,1,0.0,1,0.0
98769,41950,36,1,0.0,1,0.0
98771,41951,36,1,1.0,0,1.0
98772,41952,36,1,0.0,1,0.0
98774,41953,36,1,0.0,1,0.0
98776,28071,29,2,0.0,1,0.0
98777,32500,36,3,1.0,1,0.3333333333333333
98779,41954,36,1,0.0,1,0.0
98782,41955,29,1,0.0,1,0.0
98783,41956,36,1,0.0,1,0.0
98787,41957,36,1,0.0,1,0.0
98788,41958,36,1,0.0,1,0.0
98789,41959,36,3,0.0,1,0.0
98790,41960,36,3,2.0,0,0.6666666666666666
98791,41961,36,1,0.0,1,0.0
98792,41962,29,3,0.0,1,0.0
98793,41963,36,1,1.0,0,1.0
98795,41964,36,1,0.0,1,0.0
98797,41965,29,1,0.0,1,0.0
98798,41966,36,1,0.0,1,0.0
98799,41967,36,1,0.0,1,0.0
98800,41968,36,1,0.0,1,0.0
98801,36483,7,5,1.0,1,0.2
98802,41969,36,1,0.0,1,0.0
98803,41970,36,1,0.0,1,0.0
98804,41971,36,1,0.0,1,0.0
98805,41972,36,1,0.0,1,0.0
98807,41973,36,1,0.0,1,0.0
98808,41974,36,1,0.0,1,0.0
98809,41975,36,1,1.0,0,1.0
98811,3195,29,2,1.0,1,0.5
98812,41976,36,1,1.0,0,1.0
98813,41977,36,3,0.0,1,0.0
98814,41978,7,1,0.0,1,0.0
98815,22385,36,4,1.0,0,0.25
98817,41979,36,1,0.0,1,0.0
98819,41980,11,1,0.0,1,0.0
98820,41981,36,1,0.0,1,0.0
98821,5121,29,7,4.0,1,0.5714285714285714
98822,26174,36,2,0.0,1,0.0
98823,41982,36,1,0.0,1,0.0
98824,41983,36,1,0.0,1,0.0
98825,41984,7,2,0.0,1,0.0
98827,13405,36,3,2.0,0,0.6666666666666666
98828,41985,36,1,0.0,1,0.0
98830,41986,36,1,0.0,1,0.0
98832,41987,36,1,0.0,1,0.0
98833,41988,29,1,0.0,1,0.0
98835,41989,36,1,0.0,1,0.0
98838,41990,36,1,0.0,1,0.0
98839,41991,36,1,0.0,1,0.0
98840,41992,36,2,0.0,1,0.0
98842,41993,36,1,0.0,1,0.0
98845,23562,29,3,2.0,0,0.6666666666666666
98846,41994,36,1,0.0,1,0.0
98847,41995,36,1,0.0,1,0.0
98848,41996,36,1,1.0,0,1.0
98849,41997,36,1,0.0,1,0.0
98851,41998,29,1,0.0,1,0.0
98852,41999,36,1,0.0,1,0.0
98853,42000,36,1,0.0,1,0.0
98854,42001,36,1,0.0,1,0.0
98855,42002,36,1,1.0,0,1.0
98857,42003,29,1,0.0,1,0.0
98859,42004,36,2,1.0,0,0.5
98860,26514,29,6,2.0,1,0.3333333333333333
98861,42005,7,1,0.0,1,0.0
98863,42006,36,1,0.0,1,0.0
98864,42007,36,1,0.0,1,0.0
98865,42008,36,1,0.0,1,0.0
98867,42009,36,1,0.0,1,0.0
98869,42010,36,1,1.0,0,1.0
98870,42011,36,2,1.0,1,0.5
98875,42012,36,1,0.0,1,0.0
98884,42013,7,1,0.0,1,0.0
98885,42014,36,1,0.0,1,0.0
98886,41992,7,2,0.0,1,0.0
98889,41928,7,2,0.0,1,0.0
98890,42015,11,2,0.0,1,0.0
98893,42016,36,1,0.0,1,0.0
98896,42017,36,1,0.0,1,0.0
98897,42018,36,1,1.0,0,1.0
98898,42015,7,2,0.0,1,0.0
98899,16831,36,3,2.0,1,0.6666666666666666
98900,42019,36,1,0.0,1,0.0
98902,39737,36,2,0.0,1,0.0
98903,42020,36,1,0.0,1,0.0
98905,26735,29,3,1.0,0,0.3333333333333333
98907,42021,7,1,0.0,1,0.0
98909,42022,36,1,0.0,1,0.0
98911,42023,29,1,0.0,1,0.0
98913,42024,36,1,0.0,1,0.0
98915,13253,7,3,2.0,1,0.6666666666666666
98916,1678,36,3,2.0,0,0.6666666666666666
98917,42025,36,1,0.0,1,0.0
98919,42026,36,1,0.0,1,0.0
98920,42027,7,1,0.0,1,0.0
98922,42028,36,1,0.0,1,0.0
98924,42029,36,1,0.0,1,0.0
98925,42030,36,1,1.0,0,1.0
98926,42031,11,1,0.0,1,0.0
98928,42032,36,1,0.0,1,0.0
98929,42033,29,1,0.0,1,0.0
98933,42034,36,1,1.0,0,1.0
98934,42035,7,1,0.0,1,0.0
98936,40681,36,3,1.0,0,0.3333333333333333
98938,42036,36,1,0.0,1,0.0
98940,42037,7,3,0.0,1,0.0
98942,42038,36,1,0.0,1,0.0
98944,42039,36,1,0.0,1,0.0
98945,12688,30,4,3.0,0,0.75
98946,42040,26,1,0.0,1,0.0
98947,42041,34,2,0.0,1,0.0
98950,42042,6,2,0.0,1,0.0
98951,42042,13,2,0.0,1,0.0
98952,42041,27,2,0.0,1,0.0
98954,42043,8,1,0.0,1,0.0
98955,13338,26,2,1.0,1,0.5
98959,42044,26,1,0.0,1,0.0
98960,30293,23,6,3.0,0,0.5
98961,1811,13,2,0.0,1,0.0
98962,12688,15,4,3.0,1,0.75
98963,2907,6,3,2.0,1,0.6666666666666666
98964,386,15,7,2.0,1,0.2857142857142857
98965,42045,25,4,0.0,1,0.0
98969,42046,27,1,0.0,1,0.0
98970,2382,34,3,1.0,1,0.3333333333333333
98971,42047,25,1,0.0,1,0.0
98972,36584,30,2,1.0,0,0.5
98973,42048,6,1,0.0,1,0.0
98974,42049,27,1,0.0,1,0.0
98975,42050,26,1,0.0,1,0.0
98979,34668,0,3,1.0,1,0.3333333333333333
98981,42051,26,5,0.0,1,0.0
98985,42052,26,1,0.0,1,0.0
98986,42053,27,1,0.0,1,0.0
98987,6452,26,16,15.0,0,0.9375
98988,42051,15,5,0.0,1,0.0
98989,42051,30,5,0.0,1,0.0
98990,42051,8,5,0.0,1,0.0
98993,42054,15,3,0.0,1,0.0
98999,42051,19,5,0.0,1,0.0
99001,8024,26,4,1.0,1,0.25
99011,39802,30,2,0.0,1,0.0
99014,42055,26,1,0.0,1,0.0
99016,34151,19,3,0.0,1,0.0
99018,34151,6,3,0.0,1,0.0
99020,41207,25,2,0.0,1,0.0
99023,1342,26,2,1.0,1,0.5
99025,37013,25,9,3.0,1,0.3333333333333333
99027,42056,26,1,0.0,1,0.0
99028,42057,27,1,0.0,1,0.0
99029,32062,0,2,2.0,0,1.0
99031,40312,26,2,0.0,1,0.0
99034,42058,25,1,1.0,0,1.0
99035,42059,26,1,0.0,1,0.0
99036,42060,34,1,0.0,1,0.0
99037,37013,30,9,3.0,1,0.3333333333333333
99038,8790,26,3,2.0,1,0.6666666666666666
99040,42061,27,2,0.0,1,0.0
99043,42062,26,1,0.0,1,0.0
99044,32779,19,3,0.0,1,0.0
99045,42063,26,1,0.0,1,0.0
99046,42064,6,3,0.0,1,0.0
99048,42065,26,1,0.0,1,0.0
99051,42066,26,1,0.0,1,0.0
99053,42067,26,1,0.0,1,0.0
99054,14123,6,2,0.0,1,0.0
99058,42068,8,2,1.0,0,0.5
99059,42069,19,2,0.0,1,0.0
99060,42070,17,1,0.0,1,0.0
99066,42071,0,1,0.0,1,0.0
99069,42069,0,2,0.0,1,0.0
99070,1920,1,8,4.0,0,0.5
99072,42072,15,1,0.0,1,0.0
99073,1213,26,13,5.0,1,0.38461538461538464
99076,42073,17,2,0.0,1,0.0
99077,42074,26,1,0.0,1,0.0
99078,42075,23,1,0.0,1,0.0
99080,35862,27,2,0.0,1,0.0
99081,42076,8,1,0.0,1,0.0
99082,42077,1,1,1.0,0,1.0
99085,42078,27,1,0.0,1,0.0
99086,42079,19,1,0.0,1,0.0
99087,42080,26,1,0.0,1,0.0
99088,42081,34,1,0.0,1,0.0
99089,42082,30,1,0.0,1,0.0
99090,30180,26,2,0.0,1,0.0
99094,42083,13,1,0.0,1,0.0
99095,15328,27,3,2.0,0,0.6666666666666666
99097,18830,19,3,1.0,1,0.3333333333333333
99098,42084,0,1,0.0,1,0.0
99099,42085,19,2,1.0,1,0.5
99100,6692,6,7,3.0,1,0.42857142857142855
99101,3307,26,3,1.0,1,0.3333333333333333
99102,15627,19,2,0.0,1,0.0
99103,42086,26,1,0.0,1,0.0
99106,7264,26,4,1.0,1,0.25
99107,42087,6,1,0.0,1,0.0
99110,42088,26,1,0.0,1,0.0
99112,42089,19,2,0.0,1,0.0
99114,27251,26,3,1.0,1,0.3333333333333333
99116,6692,30,7,3.0,1,0.42857142857142855
99117,42090,34,3,0.0,1,0.0
99118,42089,0,2,0.0,1,0.0
99119,42091,26,1,0.0,1,0.0
99120,42090,25,3,0.0,1,0.0
99121,6692,17,7,3.0,1,0.42857142857142855
99122,42090,27,3,0.0,1,0.0
99123,11262,26,6,0.0,1,0.0
99127,42092,17,3,1.0,1,0.3333333333333333
99129,6781,26,7,1.0,1,0.14285714285714285
99130,9652,26,14,0.0,1,0.0
99132,42093,1,1,0.0,1,0.0
99136,41176,26,2,0.0,1,0.0
99139,42094,6,1,0.0,1,0.0
99143,21078,26,2,0.0,1,0.0
99144,42095,26,1,0.0,1,0.0
99146,42096,19,3,0.0,1,0.0
99149,31251,26,4,1.0,1,0.25
99150,42097,26,1,1.0,0,1.0
99152,42096,26,3,0.0,1,0.0
99153,42098,27,1,0.0,1,0.0
99154,18088,34,2,0.0,1,0.0
99156,42099,26,1,0.0,1,0.0
99158,18384,26,3,0.0,1,0.0
99159,21506,26,2,0.0,1,0.0
99161,34389,26,3,0.0,1,0.0
99163,42100,26,1,0.0,1,0.0
99164,42096,34,3,0.0,1,0.0
99166,729,26,5,3.0,1,0.6
99168,36421,26,2,0.0,1,0.0
99170,42101,26,1,0.0,1,0.0
99171,26871,23,6,3.0,1,0.5
99172,42102,26,1,1.0,0,1.0
99174,42103,6,1,0.0,1,0.0
99176,18902,19,2,1.0,0,0.5
99179,42104,19,2,0.0,1,0.0
99181,12033,8,3,0.0,1,0.0
99183,42105,26,1,0.0,1,0.0
99186,42106,19,2,0.0,1,0.0
99188,18054,15,4,0.0,1,0.0
99189,39569,26,4,1.0,1,0.25
99194,29977,26,2,0.0,1,0.0
99197,27586,27,12,2.0,1,0.16666666666666666
99199,27586,17,12,2.0,1,0.16666666666666666
99200,42107,26,1,0.0,1,0.0
99209,27586,1,12,2.0,1,0.16666666666666666
99211,3368,26,3,0.0,1,0.0
99212,27586,23,12,2.0,1,0.16666666666666666
99213,42108,26,2,0.0,1,0.0
99215,42109,26,1,0.0,1,0.0
99216,42110,26,1,0.0,1,0.0
99217,42111,26,1,0.0,1,0.0
99218,5281,26,4,0.0,1,0.0
99219,13049,26,5,4.0,0,0.8
99224,42112,34,1,0.0,1,0.0
99225,42113,13,1,0.0,1,0.0
99226,42114,19,4,0.0,1,0.0
99227,18488,26,3,0.0,1,0.0
99229,42115,13,1,0.0,1,0.0
99230,42116,26,1,1.0,0,1.0
99234,3299,26,6,0.0,1,0.0
99235,18279,13,2,0.0,1,0.0
99238,42117,6,2,0.0,1,0.0
99239,42118,0,2,0.0,1,0.0
99241,22473,26,2,1.0,1,0.5
99242,42119,26,1,0.0,1,0.0
99244,42120,26,1,0.0,1,0.0
99246,13616,25,2,1.0,0,0.5
99247,42121,26,1,1.0,0,1.0
99250,42122,26,3,0.0,1,0.0
99251,42123,19,2,1.0,1,0.5
99253,42123,0,2,1.0,0,0.5
99254,42118,26,2,0.0,1,0.0
99255,15328,26,3,2.0,1,0.6666666666666666
99256,42124,13,1,0.0,1,0.0
99259,42125,30,1,1.0,0,1.0
99261,903,26,8,3.0,1,0.375
99262,24737,17,2,0.0,1,0.0
99266,42126,26,1,0.0,1,0.0
99267,42127,26,1,0.0,1,0.0
99270,42128,6,1,0.0,1,0.0
99271,42129,6,3,0.0,1,0.0
99272,38411,19,2,0.0,1,0.0
99274,42130,6,1,0.0,1,0.0
99276,42131,19,1,0.0,1,0.0
99277,42132,27,1,1.0,0,1.0
99278,42133,6,1,0.0,1,0.0
99279,42134,26,1,0.0,1,0.0
99281,42135,3,2,0.0,1,0.0
99283,42136,13,1,0.0,1,0.0
99284,23145,34,2,1.0,1,0.5
99285,42135,19,2,0.0,1,0.0
99286,21948,26,5,2.0,0,0.4
99287,22775,26,2,0.0,1,0.0
99288,42137,26,1,0.0,1,0.0
99289,19150,26,2,2.0,0,1.0
99290,42138,26,1,0.0,1,0.0
99291,9015,6,3,1.0,1,0.3333333333333333
99293,42139,26,1,1.0,0,1.0
99295,42140,26,1,0.0,1,0.0
99296,42141,26,1,0.0,1,0.0
99297,42142,17,2,0.0,1,0.0
99299,15322,13,2,0.0,1,0.0
99300,42143,19,2,0.0,1,0.0
99301,42142,3,2,0.0,1,0.0
99303,42144,26,2,1.0,1,0.5
99307,1032,1,4,1.0,1,0.25
99308,42143,6,2,0.0,1,0.0
99310,33898,26,2,0.0,1,0.0
99311,42145,0,1,0.0,1,0.0
99312,35058,13,2,0.0,1,0.0
99313,11610,30,3,1.0,1,0.3333333333333333
99315,42146,13,2,1.0,0,0.5
99318,42147,26,1,0.0,1,0.0
99319,42148,27,1,0.0,1,0.0
99321,38551,26,3,0.0,1,0.0
99322,42149,19,4,1.0,0,0.25
99323,29651,26,2,0.0,1,0.0
99324,42150,6,1,0.0,1,0.0
99328,42149,0,4,1.0,1,0.25
99329,42151,15,1,0.0,1,0.0
99330,8330,23,5,0.0,1,0.0
99332,42152,26,1,0.0,1,0.0
99333,42153,26,1,0.0,1,0.0
99334,42154,26,1,0.0,1,0.0
99335,4313,23,5,0.0,1,0.0
99337,42155,27,1,0.0,1,0.0
99338,42156,13,1,0.0,1,0.0
99340,42157,26,2,0.0,1,0.0
99341,42158,26,1,0.0,1,0.0
99344,42159,1,1,1.0,0,1.0
99345,42160,13,1,0.0,1,0.0
99346,25889,26,5,1.0,1,0.2
99347,42161,6,2,0.0,1,0.0
99348,42161,25,2,0.0,1,0.0
99350,42162,26,1,0.0,1,0.0
99352,1866,6,3,1.0,1,0.3333333333333333
99353,42163,19,1,0.0,1,0.0
99354,42164,26,1,0.0,1,0.0
99356,42165,27,1,0.0,1,0.0
99357,42166,8,1,0.0,1,0.0
99358,3745,26,4,2.0,1,0.5
99360,42167,26,1,0.0,1,0.0
99361,42168,6,1,0.0,1,0.0
99362,42169,6,1,0.0,1,0.0
99364,42170,26,1,1.0,0,1.0
99366,42171,26,1,0.0,1,0.0
99367,14741,6,2,0.0,1,0.0
99368,42172,6,1,0.0,1,0.0
99369,39822,6,2,0.0,1,0.0
99370,42173,26,1,0.0,1,0.0
99378,42174,26,1,0.0,1,0.0
99379,42175,6,2,0.0,1,0.0
99380,42175,8,2,0.0,1,0.0
99381,42176,26,1,0.0,1,0.0
99386,42177,23,1,0.0,1,0.0
99388,42178,26,1,0.0,1,0.0
99389,42179,26,1,0.0,1,0.0
99392,42180,26,2,0.0,1,0.0
99393,42181,26,1,0.0,1,0.0
99394,42182,26,2,0.0,1,0.0
99395,42183,6,1,0.0,1,0.0
99396,42184,26,1,0.0,1,0.0
99399,42185,23,1,0.0,1,0.0
99401,42186,26,1,0.0,1,0.0
99402,42187,26,1,0.0,1,0.0
99404,42188,26,1,0.0,1,0.0
99405,30663,26,2,0.0,1,0.0
99408,42189,25,1,0.0,1,0.0
99410,42190,8,3,1.0,1,0.3333333333333333
99411,32922,13,3,0.0,1,0.0
99413,5928,26,4,2.0,1,0.5
99415,42191,26,2,0.0,1,0.0
99416,42192,26,1,0.0,1,0.0
99419,42193,1,2,0.0,1,0.0
99420,22738,17,7,0.0,1,0.0
99423,42194,30,2,0.0,1,0.0
99424,42194,26,2,0.0,1,0.0
99425,42195,34,2,0.0,1,0.0
99428,39312,26,6,0.0,1,0.0
99429,42196,0,2,1.0,1,0.5
99431,42197,26,1,0.0,1,0.0
99432,32584,26,2,0.0,1,0.0
99433,42198,30,2,0.0,1,0.0
99434,42199,26,1,0.0,1,0.0
99435,42200,25,1,0.0,1,0.0
99436,42198,1,2,0.0,1,0.0
99439,27158,26,2,1.0,1,0.5
99442,42201,13,1,0.0,1,0.0
99444,18352,19,4,2.0,1,0.5
99445,42202,27,1,0.0,1,0.0
99449,42203,26,1,0.0,1,0.0
99453,36015,30,2,1.0,1,0.5
99454,42204,25,2,0.0,1,0.0
99457,2802,19,2,0.0,1,0.0
99458,42205,6,4,0.0,1,0.0
99459,27229,26,2,1.0,1,0.5
99460,42206,6,1,0.0,1,0.0
99461,42207,26,1,1.0,0,1.0
99462,17992,19,4,1.0,1,0.25
99465,31914,1,2,0.0,1,0.0
99466,42208,34,1,0.0,1,0.0
99467,42209,26,1,1.0,0,1.0
99468,30051,26,3,1.0,1,0.3333333333333333
99471,33107,26,2,0.0,1,0.0
99472,42210,34,1,0.0,1,0.0
99475,1395,26,4,3.0,0,0.75
99476,42211,0,1,0.0,1,0.0
99477,42212,26,1,0.0,1,0.0
99478,11567,27,10,1.0,1,0.1
99481,42213,26,1,0.0,1,0.0
99482,42214,6,1,0.0,1,0.0
99485,707,26,6,2.0,1,0.3333333333333333
99486,42215,26,1,0.0,1,0.0
99489,42216,26,1,0.0,1,0.0
99490,9265,25,6,1.0,1,0.16666666666666666
99494,22311,13,3,0.0,1,0.0
99497,42217,26,1,0.0,1,0.0
99499,11567,1,10,1.0,1,0.1
99500,42218,26,1,0.0,1,0.0
99501,42219,26,1,0.0,1,0.0
99502,14599,26,6,1.0,1,0.16666666666666666
99503,42220,26,1,0.0,1,0.0
99504,42221,6,1,0.0,1,0.0
99506,42222,26,1,0.0,1,0.0
99507,42106,26,2,0.0,1,0.0
99509,42223,34,3,0.0,1,0.0
99510,42224,26,2,0.0,1,0.0
99511,42225,26,3,1.0,1,0.3333333333333333
99514,42226,13,1,0.0,1,0.0
99515,42227,26,1,0.0,1,0.0
99516,1461,26,8,3.0,1,0.375
99517,40064,25,2,0.0,1,0.0
99518,42228,19,1,0.0,1,0.0
99519,42229,6,2,0.0,1,0.0
99520,42230,26,1,0.0,1,0.0
99522,42231,34,1,0.0,1,0.0
99523,42232,3,1,0.0,1,0.0
99528,7196,8,3,1.0,1,0.3333333333333333
99530,39345,26,2,1.0,0,0.5
99531,42146,26,2,1.0,1,0.5
99532,2482,34,2,1.0,1,0.5
99536,42233,26,1,0.0,1,0.0
99537,4919,17,9,1.0,1,0.1111111111111111
99538,42234,1,3,0.0,1,0.0
99540,12896,26,2,0.0,1,0.0
99541,42223,30,3,0.0,1,0.0
99542,42235,23,1,0.0,1,0.0
99543,4442,23,2,1.0,1,0.5
99544,19268,6,2,0.0,1,0.0
99545,42236,19,1,0.0,1,0.0
99546,42237,27,1,0.0,1,0.0
99548,9557,6,7,3.0,1,0.42857142857142855
99549,12994,13,2,2.0,0,1.0
99553,42238,6,2,0.0,1,0.0
99554,42239,26,1,0.0,1,0.0
99556,42240,26,4,1.0,0,0.25
99557,42241,26,2,0.0,1,0.0
99559,42242,6,1,0.0,1,0.0
99560,39312,15,6,0.0,1,0.0
99561,30294,26,3,1.0,0,0.3333333333333333
99562,42243,26,1,0.0,1,0.0
99564,42244,26,1,0.0,1,0.0
99565,42245,26,2,0.0,1,0.0
99567,5540,26,7,3.0,1,0.42857142857142855
99570,39312,8,6,0.0,1,0.0
99571,17598,26,4,0.0,1,0.0
99572,42246,13,1,1.0,0,1.0
99573,42247,25,1,0.0,1,0.0
99575,42248,26,1,0.0,1,0.0
99576,42249,26,1,0.0,1,0.0
99577,17217,26,7,0.0,1,0.0
99578,12505,34,5,2.0,0,0.4
99580,42250,26,1,0.0,1,0.0
99581,30526,26,2,0.0,1,0.0
99582,42251,8,1,0.0,1,0.0
99584,42252,27,1,0.0,1,0.0
99585,18233,8,2,0.0,1,0.0
99587,42253,19,6,0.0,1,0.0
99588,15272,13,4,1.0,1,0.25
99589,42253,6,6,0.0,1,0.0
99590,42253,27,6,0.0,1,0.0
99591,42253,0,6,0.0,1,0.0
99592,42253,30,6,0.0,1,0.0
99593,42254,19,1,0.0,1,0.0
99594,42253,23,6,0.0,1,0.0
99596,42255,26,1,0.0,1,0.0
99597,42256,27,1,0.0,1,0.0
99598,19079,19,2,0.0,1,0.0
99599,42257,19,1,0.0,1,0.0
99600,42234,26,3,0.0,1,0.0
99602,42258,27,1,0.0,1,0.0
99603,17416,26,5,3.0,1,0.6
99604,42259,26,1,0.0,1,0.0
99606,42260,34,1,0.0,1,0.0
99607,42261,26,1,0.0,1,0.0
99609,42262,26,1,0.0,1,0.0
99611,42263,26,1,0.0,1,0.0
99613,42264,26,1,0.0,1,0.0
99615,1945,27,4,3.0,1,0.75
99617,5467,26,4,1.0,1,0.25
99620,42265,13,1,0.0,1,0.0
99621,18716,27,3,0.0,1,0.0
99622,42266,27,1,0.0,1,0.0
99624,4151,1,8,2.0,1,0.25
99626,30700,19,2,0.0,1,0.0
99627,42267,34,1,0.0,1,0.0
99628,21738,13,9,4.0,0,0.4444444444444444
99630,42268,26,1,0.0,1,0.0
99632,42269,6,3,1.0,1,0.3333333333333333
99634,42270,6,1,0.0,1,0.0
99637,30598,26,5,0.0,1,0.0
99638,42271,6,1,0.0,1,0.0
99639,42180,8,2,0.0,1,0.0
99640,42272,26,2,0.0,1,0.0
99641,42273,26,1,1.0,0,1.0
99645,42274,30,1,0.0,1,0.0
99647,42275,26,1,0.0,1,0.0
99648,42276,26,2,0.0,1,0.0
99649,3935,19,2,0.0,1,0.0
99650,42277,26,1,0.0,1,0.0
99651,42278,26,1,0.0,1,0.0
99653,4409,6,5,4.0,0,0.8
99654,1032,3,4,1.0,1,0.25
99657,42205,26,4,0.0,1,0.0
99658,42279,25,3,1.0,0,0.3333333333333333
99659,42280,26,1,1.0,0,1.0
99660,42281,34,1,1.0,0,1.0
99661,42282,19,2,0.0,1,0.0
99664,42283,26,1,0.0,1,0.0
99667,18959,6,3,1.0,1,0.3333333333333333
99669,42284,26,1,0.0,1,0.0
99671,42285,8,1,0.0,1,0.0
99672,1348,26,6,5.0,1,0.8333333333333334
99673,42286,25,1,1.0,0,1.0
99674,42287,26,1,0.0,1,0.0
99675,42288,26,1,0.0,1,0.0
99676,25699,13,3,1.0,1,0.3333333333333333
99678,40123,27,5,1.0,1,0.2
99683,42289,26,1,0.0,1,0.0
99685,34365,26,2,0.0,1,0.0
99686,42290,27,3,0.0,1,0.0
99687,42291,26,1,0.0,1,0.0
99690,5330,19,7,2.0,1,0.2857142857142857
99691,719,17,6,3.0,0,0.5
99692,3000,26,4,2.0,1,0.5
99693,42292,6,1,0.0,1,0.0
99694,42293,26,1,1.0,0,1.0
99696,17217,17,7,0.0,1,0.0
99698,5106,15,6,0.0,1,0.0
99699,42294,26,1,0.0,1,0.0
99702,42295,26,1,0.0,1,0.0
99705,42296,25,1,0.0,1,0.0
99706,6013,26,3,0.0,1,0.0
99710,29926,26,2,0.0,1,0.0
99711,42297,26,1,0.0,1,0.0
99712,12691,19,3,2.0,1,0.6666666666666666
99714,42298,26,1,0.0,1,0.0
99715,5106,8,6,0.0,1,0.0
99716,24965,26,3,1.0,1,0.3333333333333333
99717,42299,1,1,0.0,1,0.0
99724,473,13,4,1.0,1,0.25
99728,11791,8,2,0.0,1,0.0
99731,42300,17,1,1.0,0,1.0
99732,42301,19,1,0.0,1,0.0
99734,12714,34,3,1.0,1,0.3333333333333333
99735,42302,26,1,0.0,1,0.0
99739,18350,19,16,4.0,1,0.25
99740,42303,13,1,0.0,1,0.0
99741,42304,27,1,0.0,1,0.0
99743,4379,19,6,2.0,1,0.3333333333333333
99744,42305,19,3,0.0,1,0.0
99745,12714,26,3,1.0,1,0.3333333333333333
99747,42305,0,3,0.0,1,0.0
99748,34597,13,6,5.0,0,0.8333333333333334
99749,34597,23,6,5.0,1,0.8333333333333334
99752,34597,8,6,5.0,0,0.8333333333333334
99753,17421,26,2,0.0,1,0.0
99754,42306,30,2,2.0,0,1.0
99755,4379,27,6,2.0,1,0.3333333333333333
99756,34994,34,3,1.0,1,0.3333333333333333
99757,42307,27,1,1.0,0,1.0
99758,42308,3,2,0.0,1,0.0
99759,3851,6,2,0.0,1,0.0
99760,42309,34,1,0.0,1,0.0
99763,5076,26,2,0.0,1,0.0
99764,42310,13,2,0.0,1,0.0
99767,12765,13,10,3.0,1,0.3
99771,4345,26,4,1.0,1,0.25
99775,4345,30,4,1.0,1,0.25
99779,15321,26,5,2.0,1,0.4
99784,16908,30,2,0.0,1,0.0
99785,42311,6,3,0.0,1,0.0
99786,38783,26,3,1.0,0,0.3333333333333333
99787,38481,26,2,0.0,1,0.0
99791,13334,25,4,3.0,0,0.75
99792,42312,26,1,0.0,1,0.0
99793,24106,26,5,1.0,1,0.2
99795,42313,27,1,0.0,1,0.0
99796,42311,13,3,0.0,1,0.0
99797,5463,26,8,3.0,1,0.375
99798,6970,6,2,0.0,1,0.0
99800,42314,27,1,0.0,1,0.0
99804,42315,13,1,0.0,1,0.0
99806,42316,26,1,0.0,1,0.0
99807,216,27,4,1.0,1,0.25
99808,42317,26,1,0.0,1,0.0
99809,20536,27,3,0.0,1,0.0
99810,18949,6,2,0.0,1,0.0
99812,1354,0,4,1.0,1,0.25
99813,30174,3,5,0.0,1,0.0
99814,42318,34,1,0.0,1,0.0
99815,42319,19,2,0.0,1,0.0
99816,42320,13,2,1.0,1,0.5
99817,42321,6,1,0.0,1,0.0
99818,42319,26,2,0.0,1,0.0
99819,42322,6,1,0.0,1,0.0
99821,42323,26,1,0.0,1,0.0
99822,42324,6,1,0.0,1,0.0
99823,42325,26,1,0.0,1,0.0
99825,34426,30,2,1.0,1,0.5
99826,42326,26,1,0.0,1,0.0
99827,42327,19,1,0.0,1,0.0
99831,42328,6,2,0.0,1,0.0
99834,42310,26,2,0.0,1,0.0
99835,42329,26,2,0.0,1,0.0
99837,42330,26,1,0.0,1,0.0
99838,42331,26,2,0.0,1,0.0
99839,42332,6,3,2.0,0,0.6666666666666666
99840,42333,6,2,0.0,1,0.0
99842,42331,34,2,0.0,1,0.0
99843,42311,1,3,0.0,1,0.0
99846,24648,26,3,2.0,0,0.6666666666666666
99847,16737,17,8,1.0,1,0.125
